source_model,source_waveform_id,source_waveform_name,target_model,target_waveform_id,target_waveform_name,confidence,match_method,auto_apply,candidates,source_catalog,source_basis
MONTAGE M,3720,Merjaf Group1 Sak,MODX M,3720,Merjaf Group1 Sak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3484,Tntan2 Body LH,MODX M,3484,Tntan2 Body LH,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3563,Apito Lo Short,MODX M,3563,Apito Lo Short,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3642,Tabla2 Rak2,MODX M,3642,Tabla2 Rak2,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3721,Merjaf Group2 Dom,MODX M,3721,Merjaf Group2 Dom,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3485,Tntan2 Slap RH,MODX M,3485,Tntan2 Slap RH,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3564,Apito Hi Short,MODX M,3564,Apito Hi Short,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3643,Tabla2 Flam1,MODX M,3643,Tabla2 Flam1,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3722,Merjaf Group2 Tak,MODX M,3722,Merjaf Group2 Tak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3486,Tntan2 Open RH,MODX M,3486,Tntan2 Open RH,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3565,Cowbell1,MODX M,3565,Cowbell1,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3644,Tabla2 Flam2,MODX M,3644,Tabla2 Flam2,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3723,Merjaf Group2 Sak,MODX M,3723,Merjaf Group2 Sak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3487,Tntan2 Close RH,MODX M,3487,Tntan2 Close RH,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3566,Cowbell2,MODX M,3566,Cowbell2,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3645,Tabla2 Tak Roll,MODX M,3645,Tabla2 Tak Roll,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3724,Zeer1 Dom,MODX M,3724,Zeer1 Dom,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3488,Zabmba STick LH,MODX M,3488,Zabmba STick LH,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3567,Cowbell3 Sw,MODX M,3567,Cowbell3 Sw,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3646,Tabla3 Dom,MODX M,3646,Tabla3 Dom,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3725,Zeer1 Flam,MODX M,3725,Zeer1 Flam,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3489,Zabmba Open RH,MODX M,3489,Zabmba Open RH,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3568,Cowbell3 Mute,MODX M,3568,Cowbell3 Mute,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3647,Tabla3 Tak,MODX M,3647,Tabla3 Tak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3726,Zeer2 Dom1,MODX M,3726,Zeer2 Dom1,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3490,Zabmba Mute RH,MODX M,3490,Zabmba Mute RH,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3569,Cowbell3 Open,MODX M,3569,Cowbell3 Open,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3648,Tabla3 Sak,MODX M,3648,Tabla3 Sak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3727,Zeer2 Dom2,MODX M,3727,Zeer2 Dom2,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3491,Cajon1 Kick,MODX M,3491,Cajon1 Kick,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3570,Cowbell4,MODX M,3570,Cowbell4,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3649,Tabla4 Dom,MODX M,3649,Tabla4 Dom,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3728,Zeer2 Flam,MODX M,3728,Zeer2 Flam,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3492,Cajon1 Slap,MODX M,3492,Cajon1 Slap,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3571,Cowbell5,MODX M,3571,Cowbell5,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3650,Tabla4 Tak,MODX M,3650,Tabla4 Tak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3729,Zeer3 Dom1,MODX M,3729,Zeer3 Dom1,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3493,Cajon1 Tip 1-2,MODX M,3493,Cajon1 Tip 1-2,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3572,HipHop Cowbell 1 Mn,MODX M,3572,HipHop Cowbell 1 Mn,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3651,Tabla4 Tik,MODX M,3651,Tabla4 Tik,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3730,Zeer3 Dom2,MODX M,3730,Zeer3 Dom2,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3494,Cajon1 Tip 1,MODX M,3494,Cajon1 Tip 1,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3573,HipHop Cowbell 2 Mn,MODX M,3573,HipHop Cowbell 2 Mn,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3652,Tabla4 Sak,MODX M,3652,Tabla4 Sak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3731,Zeer3 Tak1,MODX M,3731,Zeer3 Tak1,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3495,Cajon1 Tip 2,MODX M,3495,Cajon1 Tip 2,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3574,HipHop Cowbell Sw,MODX M,3574,HipHop Cowbell Sw,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3653,Tunisian Tabla Dom,MODX M,3653,Tunisian Tabla Dom,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3732,Zeer3 Tak2,MODX M,3732,Zeer3 Tak2,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3496,Cajon2 Foot,MODX M,3496,Cajon2 Foot,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3575,Mambo Bell Sw,MODX M,3575,Mambo Bell Sw,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3654,Tunisian Tabla Tak1,MODX M,3654,Tunisian Tabla Tak1,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3733,Merwas Group Dom,MODX M,3733,Merwas Group Dom,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3497,Cajon2 Lo,MODX M,3497,Cajon2 Lo,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3576,Mambo Bell1,MODX M,3576,Mambo Bell1,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3655,Tunisian Tabla Tak2,MODX M,3655,Tunisian Tabla Tak2,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3734,Merwas Group Sak,MODX M,3734,Merwas Group Sak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3498,Cajon2 Slap,MODX M,3498,Cajon2 Slap,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3577,Mambo Bell2,MODX M,3577,Mambo Bell2,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3656,Tunisian Tabla Sak,MODX M,3656,Tunisian Tabla Sak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3735,Merwas Group Tak,MODX M,3735,Merwas Group Tak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3499,Cajon2 Mute,MODX M,3499,Cajon2 Mute,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3578,Mambo Bell Body,MODX M,3578,Mambo Bell Body,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3657,Tunisian Tabla TakMt,MODX M,3657,Tunisian Tabla TakMt,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3736,Merwas Dom,MODX M,3736,Merwas Dom,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3500,Cajon2 Tip,MODX M,3500,Cajon2 Tip,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3579,ChaCha Bell Sw,MODX M,3579,ChaCha Bell Sw,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3658,Tablah Small Dom,MODX M,3658,Tablah Small Dom,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3737,Merwas Sak,MODX M,3737,Merwas Sak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3501,Cajon2 Ghost1,MODX M,3501,Cajon2 Ghost1,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3580,ChaCha Bell,MODX M,3580,ChaCha Bell,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3659,Tablah Small Snap,MODX M,3659,Tablah Small Snap,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3738,Merwas Tak,MODX M,3738,Merwas Tak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3502,Cajon2 Ghost2,MODX M,3502,Cajon2 Ghost2,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3581,Samba Tambourim Open,MODX M,3581,Samba Tambourim Open,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3660,Tablah Small Sak,MODX M,3660,Tablah Small Sak,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3739,Kaser Flam,MODX M,3739,Kaser Flam,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3503,Cajon3 Vari 1,MODX M,3503,Cajon3 Vari 1,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3582,Samba Tambourim Slap,MODX M,3582,Samba Tambourim Slap,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
MONTAGE M,3661,Tablah Small Tik,MODX M,3661,Tablah Small Tik,EXACT_ID,same M-generation waveform ID and name,True,,MONTAGE M Data List (G0),"same current 7647-entry M-generation catalog as MODX M, cross-checked in Yamaha Data List"
