region,offset_dec,offset_hex,size,field,status,encoding,meaning,evidence,notes
PERFORMANCE_COMMON,2875,0x0B3B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2876,0x0B3C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2877,0x0B3D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2878,0x0B3E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2879,0x0B3F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2880,0x0B40,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2881,0x0B41,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2882,0x0B42,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2883,0x0B43,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2884,0x0B44,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2885,0x0B45,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2886,0x0B46,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2887,0x0B47,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2888,0x0B48,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2889,0x0B49,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2890,0x0B4A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2891,0x0B4B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2892,0x0B4C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2893,0x0B4D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2894,0x0B4E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2895,0x0B4F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2896,0x0B50,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2897,0x0B51,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2898,0x0B52,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2899,0x0B53,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2900,0x0B54,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2901,0x0B55,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2902,0x0B56,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2903,0x0B57,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2904,0x0B58,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2905,0x0B59,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2906,0x0B5A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2907,0x0B5B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2908,0x0B5C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2909,0x0B5D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2910,0x0B5E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2911,0x0B5F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2912,0x0B60,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2913,0x0B61,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2914,0x0B62,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2915,0x0B63,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2916,0x0B64,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2917,0x0B65,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2918,0x0B66,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2919,0x0B67,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2920,0x0B68,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2921,0x0B69,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2922,0x0B6A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2923,0x0B6B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2924,0x0B6C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2925,0x0B6D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2926,0x0B6E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2927,0x0B6F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2928,0x0B70,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2929,0x0B71,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2930,0x0B72,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2931,0x0B73,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2932,0x0B74,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2933,0x0B75,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2934,0x0B76,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2935,0x0B77,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2936,0x0B78,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2937,0x0B79,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2938,0x0B7A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2939,0x0B7B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2940,0x0B7C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2941,0x0B7D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2942,0x0B7E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2943,0x0B7F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2944,0x0B80,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2945,0x0B81,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2946,0x0B82,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2947,0x0B83,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2948,0x0B84,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2949,0x0B85,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2950,0x0B86,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2951,0x0B87,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2952,0x0B88,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2953,0x0B89,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2954,0x0B8A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2955,0x0B8B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2956,0x0B8C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2957,0x0B8D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2958,0x0B8E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2959,0x0B8F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2960,0x0B90,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2961,0x0B91,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2962,0x0B92,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2963,0x0B93,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2964,0x0B94,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2965,0x0B95,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2966,0x0B96,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2967,0x0B97,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2968,0x0B98,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2969,0x0B99,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2970,0x0B9A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2971,0x0B9B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2972,0x0B9C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2973,0x0B9D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2974,0x0B9E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2975,0x0B9F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2976,0x0BA0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2977,0x0BA1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2978,0x0BA2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2979,0x0BA3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2980,0x0BA4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2981,0x0BA5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2982,0x0BA6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2983,0x0BA7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2984,0x0BA8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2985,0x0BA9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2986,0x0BAA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2987,0x0BAB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2988,0x0BAC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2989,0x0BAD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2990,0x0BAE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2991,0x0BAF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2992,0x0BB0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2993,0x0BB1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2994,0x0BB2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2995,0x0BB3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2996,0x0BB4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2997,0x0BB5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2998,0x0BB6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,2999,0x0BB7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3000,0x0BB8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3001,0x0BB9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3002,0x0BBA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3003,0x0BBB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3004,0x0BBC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3005,0x0BBD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3006,0x0BBE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3007,0x0BBF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3008,0x0BC0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3009,0x0BC1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3010,0x0BC2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3011,0x0BC3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3012,0x0BC4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3013,0x0BC5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3014,0x0BC6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3015,0x0BC7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3016,0x0BC8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3017,0x0BC9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3018,0x0BCA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3019,0x0BCB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3020,0x0BCC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3021,0x0BCD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3022,0x0BCE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3023,0x0BCF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3024,0x0BD0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3025,0x0BD1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3026,0x0BD2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3027,0x0BD3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3028,0x0BD4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3029,0x0BD5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3030,0x0BD6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3031,0x0BD7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3032,0x0BD8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3033,0x0BD9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3034,0x0BDA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3035,0x0BDB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3036,0x0BDC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3037,0x0BDD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3038,0x0BDE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3039,0x0BDF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3040,0x0BE0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3041,0x0BE1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3042,0x0BE2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3043,0x0BE3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3044,0x0BE4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3045,0x0BE5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3046,0x0BE6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3047,0x0BE7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3048,0x0BE8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3049,0x0BE9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3050,0x0BEA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3051,0x0BEB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3052,0x0BEC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3053,0x0BED,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3054,0x0BEE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3055,0x0BEF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3056,0x0BF0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3057,0x0BF1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3058,0x0BF2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3059,0x0BF3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3060,0x0BF4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3061,0x0BF5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3062,0x0BF6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3063,0x0BF7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3064,0x0BF8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3065,0x0BF9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3066,0x0BFA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3067,0x0BFB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3068,0x0BFC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3069,0x0BFD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3070,0x0BFE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3071,0x0BFF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3072,0x0C00,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3073,0x0C01,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3074,0x0C02,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3075,0x0C03,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3076,0x0C04,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3077,0x0C05,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3078,0x0C06,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3079,0x0C07,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3080,0x0C08,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3081,0x0C09,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3082,0x0C0A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3083,0x0C0B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3084,0x0C0C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3085,0x0C0D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3086,0x0C0E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3087,0x0C0F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3088,0x0C10,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3089,0x0C11,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3090,0x0C12,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3091,0x0C13,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3092,0x0C14,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3093,0x0C15,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3094,0x0C16,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3095,0x0C17,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3096,0x0C18,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3097,0x0C19,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3098,0x0C1A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3099,0x0C1B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3100,0x0C1C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3101,0x0C1D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3102,0x0C1E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3103,0x0C1F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3104,0x0C20,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3105,0x0C21,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3106,0x0C22,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3107,0x0C23,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3108,0x0C24,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3109,0x0C25,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3110,0x0C26,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3111,0x0C27,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3112,0x0C28,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3113,0x0C29,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3114,0x0C2A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3115,0x0C2B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3116,0x0C2C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3117,0x0C2D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3118,0x0C2E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3119,0x0C2F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3120,0x0C30,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3121,0x0C31,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3122,0x0C32,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3123,0x0C33,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3124,0x0C34,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3125,0x0C35,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3126,0x0C36,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3127,0x0C37,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3128,0x0C38,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3129,0x0C39,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3130,0x0C3A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3131,0x0C3B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3132,0x0C3C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3133,0x0C3D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,3134,0x0C3E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
